Quarter,OffTeam,Down,Distance,OffenseFormation,DefendersInTheBox,Week,StadiumType,Turf,GameWeather,Temperature,Humidity,WindSpeed,Type,DefTeam,Time Left in Quarter,Distance for TD,ScoreDifference,PosTeamHome,NumQB,NumRB,NumWR,NumTE,NumOL,NumDL,NumLB,NumDB,NumDOther
2,PHI,2,15,PISTOL,5.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,5.466666666666667,40,3.0,0,1,1,3,1,5,2,4,5,0
2,PHI,3,8,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,4.666666666666667,33,3.0,0,1,1,3,1,5,2,4,5,0
2,PHI,3,5,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,2.5166666666666666,19,3.0,0,1,1,3,1,5,2,4,5,0
2,PHI,2,4,SINGLEBACK,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,0.7166666666666667,7,3.0,0,1,1,3,1,5,2,4,5,0
2,PHI,1,2,SINGLEBACK,8.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,0.6,2,3.0,0,1,1,2,2,5,3,4,4,0
2,WAS,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,0.5,75,-10.0,1,1,1,3,1,5,4,1,6,0
2,WAS,1,10,SHOTGUN,4.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,0.3333333333333333,61,-10.0,1,1,1,3,1,5,4,1,6,0
2,WAS,2,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,0.26666666666666666,61,-10.0,1,1,1,3,1,5,4,1,6,0
3,PHI,1,10,SHOTGUN,7.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,13.65,62,10.0,0,1,1,2,2,5,3,4,4,0
3,PHI,2,7,SHOTGUN,7.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,12.233333333333333,46,10.0,0,1,1,2,2,5,3,4,4,0
3,WAS,3,3,EMPTY,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,9.1,84,-10.0,1,1,1,3,1,5,4,1,6,0
3,PHI,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,8.8,68,10.0,0,1,1,2,2,5,3,4,4,0
3,PHI,3,3,SHOTGUN,7.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,7.466666666666667,61,10.0,0,1,1,3,1,5,2,4,5,0
3,PHI,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,6.85,47,10.0,0,1,1,3,1,5,2,4,5,0
3,PHI,2,13,SINGLEBACK,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,6.15,50,10.0,0,1,1,2,1,6,2,4,5,0
3,PHI,2,10,SINGLEBACK,7.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,4.816666666666666,31,10.0,0,1,1,1,3,5,3,4,4,0
3,PHI,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,4.066666666666666,20,10.0,0,1,1,3,1,5,2,4,5,0
3,PHI,2,6,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,1.55,6,10.0,0,1,1,3,1,5,2,4,5,0
3,PHI,3,6,PISTOL,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,1.4666666666666668,6,10.0,0,1,1,2,2,5,2,4,5,0
3,WAS,1,10,PISTOL,7.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,1.4166666666666667,75,-17.0,1,1,1,3,1,5,4,2,5,0
3,WAS,3,2,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,0.2833333333333333,67,-17.0,1,1,1,3,1,5,4,2,5,0
4,WAS,1,10,SHOTGUN,7.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,15.0,60,-17.0,1,1,1,3,1,5,4,2,5,0
4,WAS,2,10,EMPTY,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,14.833333333333334,60,-17.0,1,1,1,3,1,5,4,2,5,0
4,WAS,3,10,EMPTY,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,14.75,60,-17.0,1,1,1,3,1,5,4,1,6,0
4,PHI,2,8,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,13.85,73,17.0,0,1,1,3,1,5,2,4,5,0
4,PHI,3,12,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,13.1,77,17.0,0,1,1,3,1,5,2,4,5,0
4,WAS,1,10,SHOTGUN,7.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,12.866666666666667,54,-17.0,1,1,1,3,1,5,4,2,5,0
4,WAS,1,5,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,12.0,36,-17.0,1,1,1,3,1,5,4,2,5,0
4,WAS,2,5,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,11.866666666666667,36,-17.0,1,1,1,3,1,5,4,2,5,0
4,WAS,3,2,SHOTGUN,7.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,11.483333333333333,33,-17.0,1,1,1,3,1,5,4,1,6,0
4,WAS,4,12,SHOTGUN,4.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,10.766666666666667,43,-17.0,1,1,1,3,1,5,4,1,6,0
4,PHI,2,10,SHOTGUN,8.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,WAS,7.683333333333334,22,17.0,0,1,1,2,2,5,3,4,4,0
4,WAS,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,6.333333333333333,71,-24.0,1,1,1,3,1,5,4,1,6,0
4,WAS,2,14,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,5.183333333333334,61,-24.0,1,1,1,3,1,5,4,1,6,0
4,WAS,3,15,SHOTGUN,4.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,4.416666666666667,62,-24.0,1,1,1,3,1,5,4,1,6,0
4,WAS,4,8,SHOTGUN,4.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,3.716666666666667,55,-24.0,1,1,1,3,1,5,4,1,6,0
4,WAS,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,3.6166666666666667,47,-24.0,1,1,1,3,1,5,4,1,6,0
4,WAS,2,2,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,3.5166666666666666,39,-24.0,1,1,1,3,1,5,4,1,6,0
4,WAS,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,3.4166666666666665,36,-24.0,1,1,1,3,1,5,4,1,6,0
4,WAS,2,6,SHOTGUN,6.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,3.05,32,-24.0,1,1,1,3,1,5,4,1,6,0
4,WAS,3,6,SHOTGUN,7.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,2.966666666666667,32,-24.0,1,1,1,3,1,5,4,1,6,0
4,WAS,4,6,EMPTY,5.0,17.0,Outdoor,Grass,Clear,46.0,62.0,3.0,pass,PHI,2.8833333333333333,32,-24.0,1,1,1,3,1,5,4,1,6,0
1,CLE,2,5,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,13.016666666666667,42,0.0,0,1,1,3,1,5,2,4,5,0
1,BAL,1,15,PISTOL,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,12.9,66,0.0,1,1,1,3,1,5,4,2,5,0
1,BAL,3,12,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,12.166666666666666,63,0.0,1,1,1,3,1,5,3,3,5,0
1,BAL,1,10,PISTOL,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,10.95,50,0.0,1,1,1,2,2,5,4,2,5,0
1,BAL,2,8,SHOTGUN,8.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,9.7,20,0.0,1,1,1,1,3,5,4,3,4,0
1,BAL,3,8,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,9.583333333333334,20,0.0,1,1,1,4,0,5,3,3,5,0
1,CLE,2,6,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,8.983333333333333,71,-3.0,0,1,1,3,1,5,1,4,6,0
1,CLE,3,6,EMPTY,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,8.916666666666666,71,-3.0,0,1,1,3,1,5,1,4,6,0
1,CLE,1,5,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,8.466666666666667,28,-3.0,0,1,1,3,1,5,2,4,5,0
1,BAL,1,10,PISTOL,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,8.266666666666667,69,-4.0,1,1,1,2,2,5,4,3,4,0
1,BAL,2,8,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,6.3,36,-4.0,1,1,1,3,1,5,4,2,5,0
1,BAL,2,9,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,5.533333333333333,30,-4.0,1,1,1,3,1,5,4,2,5,0
1,BAL,1,10,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,2.8,77,3.0,1,1,1,3,1,5,3,3,5,0
2,CLE,3,5,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,13.4,70,-10.0,0,1,1,3,1,5,1,4,6,0
2,CLE,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,13.066666666666666,51,-10.0,0,1,1,3,1,5,2,4,5,0
2,CLE,2,7,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,12.683333333333334,48,-10.0,0,1,1,3,1,5,2,4,5,0
2,CLE,3,7,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,12.616666666666667,48,-10.0,0,1,2,3,0,5,1,4,6,0
2,BAL,1,15,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,10.166666666666666,33,10.0,1,1,1,3,1,5,4,2,5,0
2,BAL,2,18,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,7.633333333333333,24,10.0,1,1,1,3,1,5,4,2,5,0
2,CLE,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,6.1,90,-13.0,0,1,1,2,2,5,2,4,5,0
2,CLE,2,9,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,4.85,70,-13.0,0,1,1,3,1,5,2,4,5,0
2,CLE,3,11,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,4.1,72,-13.0,0,1,1,3,1,5,1,4,6,0
2,BAL,1,10,PISTOL,8.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,3.9833333333333334,40,13.0,1,1,1,2,2,5,4,3,4,0
2,BAL,1,10,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,3.4,27,13.0,1,1,1,3,1,5,4,3,4,0
2,CLE,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.8333333333333335,93,-13.0,0,1,1,3,1,5,1,4,6,0
2,CLE,2,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.75,93,-13.0,0,1,1,3,1,5,1,4,6,0
2,CLE,3,10,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.65,93,-13.0,0,1,1,3,1,5,1,4,6,0
2,BAL,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,1.45,46,13.0,1,1,1,3,1,5,3,3,5,0
2,BAL,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,0.9666666666666667,35,13.0,1,1,1,3,1,5,3,3,5,0
2,BAL,2,17,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,0.8666666666666667,42,13.0,1,1,1,3,1,5,3,3,5,0
2,BAL,3,17,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,0.8,42,13.0,1,1,1,4,0,5,3,3,5,0
2,CLE,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,0.6,94,-13.0,0,1,1,3,1,5,1,4,6,0
2,CLE,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,0.48333333333333334,73,-13.0,0,1,1,3,1,5,1,4,6,0
2,CLE,2,10,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,0.35,73,-13.0,0,1,1,3,1,5,1,4,6,0
3,BAL,2,7,PISTOL,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,14.466666666666667,72,13.0,1,1,1,2,2,5,3,3,5,0
3,BAL,2,14,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,13.05,68,13.0,1,1,2,2,1,5,3,3,5,0
3,BAL,3,14,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,12.95,68,13.0,1,1,1,3,1,5,3,3,5,0
3,CLE,1,10,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,12.583333333333334,48,-13.0,0,1,1,3,1,5,2,4,5,0
3,BAL,1,10,PISTOL,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,12.45,75,6.0,1,1,1,2,2,5,4,2,5,0
3,BAL,3,9,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,7.716666666666667,21,6.0,1,1,1,3,1,5,3,3,5,0
3,CLE,2,14,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,6.283333333333333,69,-9.0,0,1,1,2,2,5,2,4,5,0
3,CLE,3,11,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,5.6,66,-9.0,0,1,1,3,1,5,1,4,6,0
3,BAL,3,12,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,3.75,81,9.0,1,1,1,3,1,5,3,3,5,0
3,CLE,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,2.8833333333333333,77,-9.0,0,1,1,2,2,5,2,4,5,0
3,CLE,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,2.1,35,-9.0,0,1,1,3,1,5,2,4,5,0
3,CLE,3,8,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,0.7333333333333333,33,-9.0,0,1,1,3,1,5,1,4,6,0
3,CLE,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,0.13333333333333333,22,-9.0,0,1,1,2,2,5,2,4,5,0
4,CLE,1,10,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,14.633333333333333,19,-9.0,0,1,1,3,1,5,2,4,5,0
4,CLE,2,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,14.55,19,-9.0,0,1,1,3,1,5,2,4,5,0
4,CLE,3,8,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,13.866666666666667,17,-9.0,0,1,1,3,1,5,1,4,6,0
4,BAL,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,13.666666666666666,83,6.0,1,1,1,3,1,5,3,3,5,0
4,BAL,2,4,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,12.366666666666667,45,6.0,1,1,1,1,3,5,4,3,4,0
4,BAL,2,9,PISTOL,8.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,CLE,10.05,23,6.0,1,1,1,1,3,5,4,3,4,0
4,CLE,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,7.333333333333333,75,-9.0,0,1,1,2,2,5,2,4,5,0
4,CLE,2,15,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,5.95,67,-9.0,0,1,1,3,1,5,1,4,6,0
4,CLE,3,8,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,5.25,60,-9.0,0,1,1,3,1,5,1,4,6,0
4,CLE,1,10,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,5.0,46,-9.0,0,1,1,3,1,5,2,4,5,0
4,CLE,2,3,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,4.233333333333333,6,-9.0,0,1,1,3,1,5,2,4,5,0
4,CLE,1,1,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,3.533333333333333,1,-9.0,0,1,1,3,1,5,2,4,5,0
4,CLE,2,1,SHOTGUN,8.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,3.466666666666667,1,-9.0,0,1,1,3,1,5,3,4,4,0
4,CLE,1,10,SHOTGUN,4.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.8166666666666667,74,-2.0,0,1,1,3,1,5,1,4,6,0
4,CLE,2,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.7666666666666666,74,-2.0,0,1,1,3,1,5,1,4,6,0
4,CLE,1,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.6666666666666665,55,-2.0,0,1,1,3,1,5,1,4,6,0
4,CLE,2,10,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.5833333333333335,55,-2.0,0,1,1,3,1,5,1,4,6,0
4,CLE,1,10,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.3,39,-2.0,0,1,1,3,1,5,1,4,6,0
4,CLE,2,10,PISTOL,7.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.2333333333333334,39,-2.0,0,1,1,3,1,5,1,4,6,0
4,CLE,3,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.1666666666666667,39,-2.0,0,1,1,3,1,5,1,4,6,0
4,CLE,4,10,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,48.0,59.0,2.0,pass,BAL,1.1,39,-2.0,0,1,1,3,1,5,1,4,6,0
1,LAC,1,10,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,14.233333333333333,43,0.0,0,1,1,3,1,5,4,3,4,0
1,LAC,3,6,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,13.416666666666666,39,0.0,0,1,1,3,1,5,3,2,6,0
1,DEN,1,10,SINGLEBACK,7.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,13.333333333333334,68,0.0,1,1,1,3,1,5,4,1,6,0
1,DEN,2,11,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,12.916666666666666,69,0.0,1,1,1,3,1,5,4,1,6,0
1,DEN,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,12.15,56,0.0,1,1,1,2,2,5,4,1,6,0
1,DEN,2,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,12.083333333333334,56,0.0,1,1,1,2,2,5,4,1,6,0
1,DEN,3,7,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,11.433333333333334,53,0.0,1,1,1,3,1,5,3,2,6,0
1,LAC,1,10,EMPTY,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,9.916666666666666,69,0.0,0,1,2,2,1,5,4,3,4,0
1,LAC,2,8,I_FORM,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,8.583333333333334,49,0.0,0,1,2,2,1,5,3,4,4,0
1,LAC,3,8,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,8.5,49,0.0,0,1,1,3,1,5,3,2,6,0
1,DEN,3,6,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,6.983333333333333,76,0.0,1,1,1,3,1,5,3,2,6,0
1,LAC,1,10,I_FORM,7.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,6.7,89,0.0,0,1,2,2,1,5,4,3,4,0
1,LAC,1,10,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,5.95,72,0.0,0,1,1,3,1,5,4,3,4,0
1,LAC,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,5.133333333333334,58,0.0,0,1,1,3,1,5,3,2,6,0
1,LAC,2,10,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,5.1,58,0.0,0,1,1,3,1,5,2,3,6,0
1,LAC,3,8,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,4.416666666666667,56,0.0,0,1,1,3,1,5,3,2,6,0
1,DEN,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,4.266666666666667,45,0.0,1,1,1,2,2,5,4,1,6,0
1,DEN,1,10,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,3.1,32,0.0,1,1,1,2,2,5,3,2,6,0
1,DEN,2,16,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,2.35,38,0.0,1,1,1,3,1,5,4,1,6,0
1,DEN,3,16,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,2.216666666666667,38,0.0,1,1,1,3,1,5,3,2,6,0
2,DEN,2,3,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,15.0,71,0.0,1,1,1,3,1,5,4,1,6,0
2,DEN,3,6,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,12.333333333333334,44,0.0,1,1,1,3,1,5,3,2,6,0
2,LAC,1,10,SHOTGUN,7.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,12.083333333333334,89,0.0,0,1,1,3,1,5,4,3,4,0
2,LAC,1,10,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,11.566666666666666,78,0.0,0,1,1,3,1,5,4,3,4,0
2,LAC,1,10,SINGLEBACK,7.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,10.866666666666667,65,0.0,0,1,1,3,1,5,3,2,6,0
2,LAC,2,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,10.766666666666667,65,0.0,0,1,1,3,1,5,3,2,6,0
2,LAC,3,10,SHOTGUN,5.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,DEN,10.683333333333334,65,0.0,0,1,1,3,1,5,2,3,6,0
2,DEN,2,5,SINGLEBACK,7.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,9.3,75,0.0,1,1,2,3,0,5,4,1,6,0
2,DEN,1,20,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,8.116666666666667,75,0.0,1,1,1,3,1,5,4,1,6,0
2,DEN,2,15,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,7.45,70,0.0,1,1,1,3,1,5,4,1,6,0
2,DEN,3,8,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,6.783333333333333,63,0.0,1,1,1,3,1,5,3,2,6,0
2,DEN,2,4,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,4.816666666666666,84,-7.0,1,1,2,3,0,5,4,1,6,0
2,DEN,1,10,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,2.95,60,-7.0,1,1,1,3,0,6,4,1,6,0
2,DEN,1,10,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,2.0,50,-7.0,1,1,1,3,1,5,4,1,6,0
2,DEN,1,6,SINGLEBACK,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,1.5166666666666666,6,-7.0,1,1,1,3,1,5,4,1,6,0
2,DEN,2,6,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,1.4666666666666668,6,-7.0,1,1,1,3,1,5,4,1,6,0
2,DEN,3,6,EMPTY,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,1.4,6,-7.0,1,1,1,3,1,5,4,1,6,0
2,DEN,1,10,SHOTGUN,6.0,17.0,Outdoor,Grass,Cloudy,51.0,22.0,6.0,pass,LAC,1.2,20,-7.0,1,1,1,2,2,5,4,1,6,0
